number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,1002.8198874925843,2026-06-24 02:31:54.603730,2026-06-24 02:31:56.165970,0 days 00:00:01.562240,,,,,,,,,,,,,,100,{},COMPLETE
1,717.7029549277873,2026-06-24 02:31:56.179748,2026-06-24 02:32:02.339090,0 days 00:00:06.159342,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,729,,COMPLETE
2,738.2934083992947,2026-06-24 02:32:02.350833,2026-06-24 02:32:04.270210,0 days 00:00:01.919377,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,270,,COMPLETE
3,722.7250104470133,2026-06-24 02:32:04.279084,2026-06-24 02:32:15.102200,0 days 00:00:10.823116,Plain,Bernoulli,0.9271351657620417,4.0,Depthwise,0.06077686426194464,1.0,0.011996621453406362,254.0,2.0,0.15869086642715013,36.0,0.8099085529881075,1000,,COMPLETE
4,732.1260299547984,2026-06-24 02:32:15.110545,2026-06-24 02:32:17.017611,0 days 00:00:01.907066,Plain,Bernoulli,0.9526349539768235,4.0,SymmetricTree,0.011702088154220882,1.0,0.08580222514877409,254.0,5.0,0.10975998502129433,27.0,0.9896896099223678,394,,COMPLETE
5,722.3545606586599,2026-06-24 02:32:17.025204,2026-06-24 02:32:51.986432,0 days 00:00:34.961228,Plain,Bernoulli,0.877728168328829,6.0,Depthwise,3.597899951374983,9.0,0.010855517271883068,254.0,4.0,1.128232550122133,86.0,0.8987566853061946,935,,COMPLETE
6,737.9710312353322,2026-06-24 02:32:51.996109,2026-06-24 02:32:55.796628,0 days 00:00:03.800519,Plain,Bernoulli,0.9083015934534223,5.0,SymmetricTree,0.001883913511943895,11.0,0.07913270952323785,254.0,4.0,0.21399549030176218,19.0,0.7265477506155759,434,,COMPLETE
7,740.0786324778181,2026-06-24 02:32:55.805411,2026-06-24 02:34:12.297380,0 days 00:01:16.491969,Plain,Bernoulli,0.8798073522301258,7.0,Depthwise,0.00010615690854925657,10.0,0.007626348515257587,254.0,5.0,0.7200770311577639,47.0,0.9406590942262119,1000,,COMPLETE
8,735.9256723965643,2026-06-24 02:34:12.305864,2026-06-24 02:35:28.955609,0 days 00:01:16.649745,Plain,Bernoulli,0.8996347037278973,7.0,Depthwise,0.00019891099118865958,2.0,0.006241720498669827,254.0,4.0,0.7212460519889856,17.0,0.8075397185632818,1000,,COMPLETE
9,784.7117291527137,2026-06-24 02:35:28.963941,2026-06-24 02:35:46.604336,0 days 00:00:17.640395,Plain,Bernoulli,0.9341915796354244,7.0,Depthwise,0.4195190175255899,3.0,0.07132805718188966,254.0,2.0,0.318293122389662,29.0,0.8416644775485848,250,,COMPLETE
10,770.6165754084406,2026-06-24 02:35:46.612355,2026-06-24 02:36:08.183087,0 days 00:00:21.570732,Plain,Bernoulli,0.9942739726130633,8.0,SymmetricTree,0.0025843128549611844,18.0,0.027075555569701922,254.0,3.0,1.3180934075316322,8.0,0.701799154886745,735,,COMPLETE
11,715.1608986320917,2026-06-24 02:36:08.191748,2026-06-24 02:36:23.119803,0 days 00:00:14.928055,Plain,Bernoulli,0.8547148908686132,6.0,SymmetricTree,2.4898729835966105,6.0,0.017220169277036748,254.0,3.0,1.3260386311938197,100.0,0.8852363418979063,775,,COMPLETE
12,724.2505618731551,2026-06-24 02:36:23.131792,2026-06-24 02:36:30.592382,0 days 00:00:07.460590,Plain,Bernoulli,0.8523755911255017,5.0,SymmetricTree,4.3141335635717635,5.0,0.022990961643687132,254.0,3.0,1.4583774727583452,99.0,0.8726916867113359,735,,COMPLETE
13,721.4059720804797,2026-06-24 02:36:30.601442,2026-06-24 02:36:37.315625,0 days 00:00:06.714183,Plain,Bernoulli,0.8564518351982421,5.0,SymmetricTree,0.17817325311178622,5.0,0.024326543872955218,254.0,3.0,0.8648152916533002,56.0,0.9857222869978148,564,,COMPLETE
14,716.0025431600504,2026-06-24 02:36:37.323719,2026-06-24 02:36:52.618476,0 days 00:00:15.294757,Plain,Bernoulli,0.8688361597432568,6.0,SymmetricTree,0.0013182439190212504,20.0,0.015550539016457499,254.0,3.0,0.42361812909156327,60.0,0.911671549306404,964,,COMPLETE
15,729.1696520122649,2026-06-24 02:36:52.626446,2026-06-24 02:37:02.155455,0 days 00:00:09.529009,Plain,Bernoulli,0.8507110179479634,6.0,SymmetricTree,0.7757959394658933,20.0,0.03894853331026585,254.0,3.0,0.4042584941706586,67.0,0.8978498677414651,513,,COMPLETE
16,720.5959945944403,2026-06-24 02:37:02.163830,2026-06-24 02:37:17.347779,0 days 00:00:15.183949,Plain,Bernoulli,0.864766899998405,6.0,SymmetricTree,0.001634829152545034,6.0,0.015588881503548445,254.0,3.0,0.27998165821079235,72.0,0.921344201240281,915,,COMPLETE
17,732.6100711897665,2026-06-24 02:37:17.357689,2026-06-24 02:37:24.658909,0 days 00:00:07.301220,Plain,Bernoulli,0.8856545481491647,6.0,SymmetricTree,0.010800867700378226,3.0,0.04235704509488058,254.0,4.0,0.460559467004393,52.0,0.8511662921511544,604,,COMPLETE
18,767.0086417090109,2026-06-24 02:37:24.666947,2026-06-24 02:38:27.045274,0 days 00:01:02.378327,Plain,Bernoulli,0.9155995831692584,8.0,SymmetricTree,0.0005079783788493946,7.0,0.009023275739966946,254.0,3.0,1.0738980337054629,98.0,0.7820205971305001,1000,,COMPLETE
19,736.068618806439,2026-06-24 02:38:27.053636,2026-06-24 02:38:47.753693,0 days 00:00:20.700057,Plain,Bernoulli,0.9748668711910322,7.0,SymmetricTree,0.8719578110698722,16.0,0.01808846144681298,254.0,4.0,0.18298559261836436,72.0,0.8759401768203968,708,,COMPLETE
20,721.6064323878427,2026-06-24 02:38:47.761817,2026-06-24 02:38:52.235296,0 days 00:00:04.473479,Plain,Bernoulli,0.8717164272858182,5.0,SymmetricTree,0.14681070587569844,3.0,0.03887497205274868,254.0,3.0,0.11812377219486302,46.0,0.9414650361737625,386,,COMPLETE
21,719.9316038739111,2026-06-24 02:38:52.244766,2026-06-24 02:39:07.748468,0 days 00:00:15.503702,Plain,Bernoulli,0.8690085872171911,6.0,SymmetricTree,0.0003678163456144189,13.0,0.015162599752471488,254.0,2.0,0.5666591306647817,37.0,0.9671281407449067,793,,COMPLETE
22,714.7484895055508,2026-06-24 02:39:07.757461,2026-06-24 02:39:19.010369,0 days 00:00:11.252908,Plain,Bernoulli,0.8939300219879872,5.0,SymmetricTree,0.0008088283682620335,8.0,0.01256634942409148,254.0,2.0,0.365606624220463,63.0,0.9194336866756897,1000,,COMPLETE
23,717.3911986675687,2026-06-24 02:39:19.021995,2026-06-24 02:39:31.150542,0 days 00:00:12.128547,Plain,Bernoulli,0.890020210920844,5.0,SymmetricTree,0.005389937399841718,8.0,0.010910438158861814,254.0,2.0,0.33898301997928565,60.0,0.9148699192599283,1000,,COMPLETE
24,730.3280692578641,2026-06-24 02:39:31.158793,2026-06-24 02:39:53.749353,0 days 00:00:22.590560,Plain,Bernoulli,0.8632457956949258,6.0,SymmetricTree,0.000821766140311979,4.0,0.005061688197783228,254.0,3.0,0.26223029170488166,81.0,0.877990633912782,1000,,COMPLETE
25,723.691874626611,2026-06-24 02:39:53.758823,2026-06-24 02:40:02.789873,0 days 00:00:09.031050,Plain,Bernoulli,0.9118338556678433,5.0,SymmetricTree,0.03526079737005643,7.0,0.01878766992145509,254.0,2.0,0.3906001219279709,81.0,0.8493722692236719,778,,COMPLETE
