number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_grow_policy,params_learning_rate,params_max_cat_to_onehot,params_max_depth,params_max_leaves,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.19819800569800572,2026-06-24 15:54:17.192460,2026-06-24 15:54:17.579264,0 days 00:00:00.386804,,,,,,,,,,,,10,{},COMPLETE
1,0.18344373219373222,2026-06-24 15:54:17.594902,2026-06-24 15:54:20.494205,0 days 00:00:02.899303,0.6624074561769746,0.662397808134481,lossguide,0.015355286838886862,8.0,10.0,884.0,0.5100627805979911,0.29051225247978046,4.330894111260099,0.8394633936788146,206,,COMPLETE
2,0.18586894586894576,2026-06-24 15:54:20.506575,2026-06-24 15:54:20.898047,0 days 00:00:00.391472,0.7216968971838151,0.8099025726528951,depthwise,0.060534484680010825,16.0,4.0,45.0,0.004705059281907645,2.1597818987087147,1.4562165780761898,0.6733618039413735,35,,COMPLETE
3,0.1834366096866097,2026-06-24 15:54:20.906759,2026-06-24 15:54:22.735802,0 days 00:00:01.829043,0.836965827544817,0.6185801650879991,lossguide,0.019603369861210685,92.0,8.0,399.0,0.005477562363971304,3.037763505022002,0.8527035660240889,0.8056937753654446,203,,COMPLETE
4,0.17810897435897433,2026-06-24 15:54:22.756280,2026-06-24 15:54:24.504807,0 days 00:00:01.748527,0.6488152939379115,0.798070764044508,lossguide,0.012453219846912198,17.0,4.0,97.0,0.33959199243313637,0.17203916672398045,4.546611078353703,0.7760609974958406,456,,COMPLETE
5,0.18337606837606835,2026-06-24 15:54:24.516944,2026-06-24 15:54:25.277690,0 days 00:00:00.760746,0.9757995766256756,0.9579309401710595,lossguide,0.025719142025384646,8.0,4.0,37.0,3.8589082671053854,2.989540104057545,4.609378987692081,0.9100531293444458,154,,COMPLETE
6,0.18284188034188031,2026-06-24 15:54:25.286394,2026-06-24 15:54:26.799939,0 days 00:00:01.513545,0.7123738038749523,0.8170784332632994,lossguide,0.016019568611465234,56.0,5.0,20.0,1.1627201204016835,0.7047070324513158,4.011004684072123,0.7427013306774357,234,,COMPLETE
7,0.17974715099715088,2026-06-24 15:54:26.809126,2026-06-24 15:54:27.222030,0 days 00:00:00.412904,0.9085081386743783,0.6296178606936361,depthwise,0.0050834018700114374,18.0,9.0,10.0,0.4117599592262879,1.7923927961485087,0.5794337107196961,0.8916028672163949,31,,COMPLETE
8,0.18325498575498578,2026-06-24 15:54:27.230868,2026-06-24 15:54:28.139353,0 days 00:00:00.908485,0.9548850970305306,0.7888859700647797,depthwise,0.012693089228250284,55.0,5.0,85.0,0.49979438035802604,0.5980592702669147,3.566252611636253,0.8550229885420852,148,,COMPLETE
9,0.1792307692307693,2026-06-24 15:54:28.148024,2026-06-24 15:54:29.131872,0 days 00:00:00.983848,0.6125716742746937,0.8545641645055122,depthwise,0.02393652463662192,22.0,6.0,308.0,0.0012417226051008223,1.5718484697835258,2.542902598754398,0.6431565707973218,152,,COMPLETE
10,0.181068376068376,2026-06-24 15:54:29.140564,2026-06-24 15:54:29.805667,0 days 00:00:00.665103,0.8067426612208689,0.9630659181130071,lossguide,0.08641685654424158,31.0,7.0,137.0,0.05330630380208628,4.7988577526525065,2.5876151166352477,0.9729161367647149,57,,COMPLETE
11,0.18377492877492885,2026-06-24 15:54:29.817536,2026-06-24 15:54:30.459018,0 days 00:00:00.641482,0.6046474205309514,0.8759561693398767,depthwise,0.007631609688708743,18.0,6.0,223.0,0.04042693539277767,1.6094980895413644,2.6071607627764326,0.6112090741931764,53,,COMPLETE
12,0.18019230769230776,2026-06-24 15:54:30.467499,2026-06-24 15:54:31.324863,0 days 00:00:00.857364,0.6013565469900577,0.7336320081207262,depthwise,0.03175878639036045,27.0,5.0,369.0,0.0013323040179599695,1.2194504168217553,2.7844391711890415,0.7171659860910148,147,,COMPLETE
13,0.1771866096866097,2026-06-24 15:54:31.334056,2026-06-24 15:54:32.194166,0 days 00:00:00.860110,0.685455074227567,0.883798810243418,depthwise,0.03663053703759853,29.0,6.0,95.0,0.05090057180402597,0.029466508441890804,4.986191441624831,0.6052561262871233,94,,COMPLETE
14,0.17971866096866096,2026-06-24 15:54:32.208638,2026-06-24 15:54:33.066284,0 days 00:00:00.857646,0.7437676091094831,0.8984748718422547,lossguide,0.0437519493631013,39.0,4.0,79.0,0.06425156029737598,0.18585189074510572,4.911524182692407,0.7455318333555111,109,,COMPLETE
15,0.18129273504273513,2026-06-24 15:54:33.076070,2026-06-24 15:54:34.424972,0 days 00:00:01.348902,0.6732132011401761,0.7273245014903308,lossguide,0.010225309888755396,13.0,6.0,96.0,0.201468410642177,0.1361924100533458,3.6641559108030726,0.7911302960155628,80,,COMPLETE
16,0.18104700854700861,2026-06-24 15:54:34.433273,2026-06-24 15:54:35.279138,0 days 00:00:00.845865,0.7782524407042799,0.9185914755768421,depthwise,0.04071080400307333,12.0,7.0,40.0,0.016269636891711393,1.0230393593771117,4.826166066144186,0.6891404984361571,68,,COMPLETE
17,0.1745619658119658,2026-06-24 15:54:35.288279,2026-06-24 15:54:36.118368,0 days 00:00:00.830089,0.6789339792954019,0.7502608345953417,depthwise,0.008025449819134587,37.0,4.0,167.0,0.14066722243523666,0.060749223339732095,3.3805822662377807,0.6090073982204239,179,,COMPLETE
18,0.17731125356125355,2026-06-24 15:54:36.130398,2026-06-24 15:54:36.619861,0 days 00:00:00.489463,0.6938804244919852,0.7075496061281158,depthwise,0.09808430647241417,41.0,5.0,994.0,0.12757201168988824,0.9870867560412909,3.223940929508584,0.6005474561460495,34,,COMPLETE
19,0.18483618233618238,2026-06-24 15:54:36.629808,2026-06-24 15:54:37.166359,0 days 00:00:00.536551,0.7629823104488291,0.753723332915716,depthwise,0.005009749281998703,73.0,7.0,174.0,0.013633405542229726,2.5236209090483994,1.9083088930479097,0.6499157526109127,14,,COMPLETE
20,0.1804237891737891,2026-06-24 15:54:37.175991,2026-06-24 15:54:38.985704,0 days 00:00:01.809713,0.8366867850424077,0.9989879313923895,depthwise,0.007840006002883875,32.0,4.0,22.0,1.7856858015894965,4.851901986528535,1.8463835632400238,0.6361773083106397,572,,COMPLETE
21,0.18124287749287749,2026-06-24 15:54:38.994238,2026-06-24 15:54:39.478191,0 days 00:00:00.483953,0.6931542636244482,0.6851718269745974,depthwise,0.08860236914957563,43.0,5.0,778.0,0.11355970530146925,0.9383809030511566,3.2423775599079265,0.601863447288663,34,,COMPLETE
22,0.17840099715099722,2026-06-24 15:54:39.487025,2026-06-24 15:54:40.072316,0 days 00:00:00.585291,0.6406093978227206,0.6793769502963011,depthwise,0.06193561627636287,38.0,5.0,633.0,0.14547673520799476,0.661474433642357,3.2506511167107965,0.6027239059970473,67,,COMPLETE
23,0.1738087606837606,2026-06-24 15:54:40.081387,2026-06-24 15:54:40.536110,0 days 00:00:00.454723,0.7115913124662825,0.7140337096776928,depthwise,0.06267560341123683,52.0,6.0,498.0,0.025148142040711752,1.2596627391332684,4.025219986272059,0.6784050312954912,12,,COMPLETE
24,0.1825854700854701,2026-06-24 15:54:40.548448,2026-06-24 15:54:41.256609,0 days 00:00:00.708161,0.7393024872131001,0.7778197250715323,depthwise,0.05269387048889683,65.0,6.0,233.0,0.018805509817202033,0.008470735939534756,4.027883754221644,0.6884153498754272,71,,COMPLETE
