number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_grow_policy,params_learning_rate,params_max_cat_to_onehot,params_max_depth,params_max_leaves,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,4.568672298437374,2026-06-24 15:45:00.363741,2026-06-24 15:45:03.508360,0 days 00:00:03.144619,,,,,,,,,,,,14,{},COMPLETE
1,4.365701006484972,2026-06-24 15:45:03.523720,2026-06-24 15:46:04.204588,0 days 00:01:00.680868,0.6624074561769746,0.662397808134481,lossguide,0.015355286838886862,8.0,10.0,884.0,0.5100627805979911,0.29051225247978046,4.330894111260099,0.8394633936788146,1000,,COMPLETE
2,4.413324229793998,2026-06-24 15:46:04.219455,2026-06-24 15:46:08.724567,0 days 00:00:04.505112,0.7216968971838151,0.8099025726528951,depthwise,0.060534484680010825,16.0,4.0,45.0,0.004705059281907645,2.1597818987087147,1.4562165780761898,0.6733618039413735,236,,COMPLETE
3,4.368635443032335,2026-06-24 15:46:08.734322,2026-06-24 15:46:31.763205,0 days 00:00:23.028883,0.836965827544817,0.6185801650879991,lossguide,0.019603369861210685,92.0,8.0,399.0,0.005477562363971304,3.037763505022002,0.8527035660240889,0.8056937753654446,355,,COMPLETE
4,4.351504782933279,2026-06-24 15:46:31.773599,2026-06-24 15:46:44.295074,0 days 00:00:12.521475,0.6488152939379115,0.798070764044508,lossguide,0.012453219846912198,17.0,4.0,97.0,0.33959199243313637,0.17203916672398045,4.546611078353703,0.7760609974958406,716,,COMPLETE
5,4.340492573575991,2026-06-24 15:46:44.309083,2026-06-24 15:46:49.105182,0 days 00:00:04.796099,0.9757995766256756,0.9579309401710595,lossguide,0.025719142025384646,8.0,4.0,37.0,3.8589082671053854,2.989540104057545,4.609378987692081,0.9100531293444458,169,,COMPLETE
6,4.341204863878364,2026-06-24 15:46:49.118680,2026-06-24 15:47:02.625143,0 days 00:00:13.506463,0.7123738038749523,0.8170784332632994,lossguide,0.016019568611465234,56.0,5.0,20.0,1.1627201204016835,0.7047070324513158,4.011004684072123,0.7427013306774357,509,,COMPLETE
7,4.374896164612343,2026-06-24 15:47:02.635098,2026-06-24 15:47:15.841462,0 days 00:00:13.206364,0.9085081386743783,0.6296178606936361,depthwise,0.0050834018700114374,18.0,9.0,10.0,0.4117599592262879,1.7923927961485087,0.5794337107196961,0.8916028672163949,1000,,COMPLETE
8,4.30089722610514,2026-06-24 15:47:15.851694,2026-06-24 15:47:30.614368,0 days 00:00:14.762674,0.9548850970305306,0.7888859700647797,depthwise,0.012693089228250284,55.0,5.0,85.0,0.49979438035802604,0.5980592702669147,3.566252611636253,0.8550229885420852,701,,COMPLETE
9,4.433002743252338,2026-06-24 15:47:30.628520,2026-06-24 15:47:39.881395,0 days 00:00:09.252875,0.6125716742746937,0.8545641645055122,depthwise,0.02393652463662192,22.0,6.0,308.0,0.0012417226051008223,1.5718484697835258,2.542902598754398,0.6431565707973218,358,,COMPLETE
10,4.431160335694756,2026-06-24 15:47:39.894471,2026-06-24 15:47:44.638216,0 days 00:00:04.743745,0.8197534695371591,0.7202259292197385,depthwise,0.08641869155550744,40.0,7.0,137.0,0.05520191203895588,4.7988577526525065,2.938272016159444,0.9729161367647149,84,,COMPLETE
11,4.347186224829861,2026-06-24 15:47:44.648707,2026-06-24 15:47:51.010540,0 days 00:00:06.361833,0.9847867967774614,0.9897154483178633,depthwise,0.03492860276543721,10.0,5.0,41.0,4.8053033036668475,3.796745916038369,3.401784297061922,0.929049245729398,222,,COMPLETE
12,4.32216068587455,2026-06-24 15:47:51.020881,2026-06-24 15:48:10.443385,0 days 00:00:19.422504,0.9979548057541356,0.9984066126989741,lossguide,0.007758119926434361,35.0,5.0,62.0,4.562561034189502,2.9662524884224752,4.972706674202061,0.881811023830265,637,,COMPLETE
13,4.369043503207704,2026-06-24 15:48:10.453267,2026-06-24 15:48:32.241100,0 days 00:00:21.787833,0.906702606839036,0.9091201923395409,lossguide,0.007891352116508358,36.0,5.0,107.0,0.08111039541916326,4.980085345107131,4.997042698365308,0.8569406103460745,673,,COMPLETE
14,4.349542965439958,2026-06-24 15:48:32.251422,2026-06-24 15:48:49.426240,0 days 00:00:17.174818,0.9246810535722221,0.732520405161235,depthwise,0.008948307671845351,71.0,6.0,217.0,1.6590135619732442,1.159598005410121,3.4860454645220273,0.9877079408194872,609,,COMPLETE
15,4.3638657949173325,2026-06-24 15:48:49.437297,2026-06-24 15:49:26.546560,0 days 00:00:37.109263,0.9901909773972487,0.9083295173848401,lossguide,0.005261882089119868,34.0,6.0,67.0,0.10158309221319928,2.537700737209059,1.792015584924231,0.731194128587385,1000,,COMPLETE
