number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_grow_policy,params_learning_rate,params_max_cat_to_onehot,params_max_depth,params_max_leaves,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,2.934150465685252,2026-06-25 00:38:15.593510,2026-06-25 00:38:22.175528,0 days 00:00:06.582018,,,,,,,,,,,,10,{},COMPLETE
1,2.918498955030434,2026-06-25 00:38:22.189636,2026-06-25 00:40:41.202946,0 days 00:02:19.013310,0.6624074561769746,0.662397808134481,lossguide,0.015355286838886862,8.0,10.0,884.0,0.5100627805979911,0.29051225247978046,4.330894111260099,0.8394633936788146,275,,COMPLETE
2,2.8993066464392614,2026-06-25 00:40:41.215397,2026-06-25 00:40:48.428690,0 days 00:00:07.213293,0.7216968971838151,0.8099025726528951,depthwise,0.060534484680010825,16.0,4.0,45.0,0.004705059281907645,2.1597818987087147,1.4562165780761898,0.6733618039413735,108,,COMPLETE
3,2.913962597144842,2026-06-25 00:40:48.440943,2026-06-25 00:41:39.862030,0 days 00:00:51.421087,0.836965827544817,0.6185801650879991,lossguide,0.019603369861210685,92.0,8.0,399.0,0.005477562363971304,3.037763505022002,0.8527035660240889,0.8056937753654446,211,,COMPLETE
4,2.898143382207021,2026-06-25 00:41:39.870946,2026-06-25 00:42:02.354414,0 days 00:00:22.483468,0.6488152939379115,0.798070764044508,lossguide,0.012453219846912198,17.0,4.0,97.0,0.33959199243313637,0.17203916672398045,4.546611078353703,0.7760609974958406,511,,COMPLETE
5,2.9005125279870088,2026-06-25 00:42:02.369281,2026-06-25 00:42:15.516681,0 days 00:00:13.147400,0.9757995766256756,0.9579309401710595,lossguide,0.025719142025384646,8.0,4.0,37.0,3.8589082671053854,2.989540104057545,4.609378987692081,0.9100531293444458,233,,COMPLETE
6,2.897918581501413,2026-06-25 00:42:15.525398,2026-06-25 00:42:35.101251,0 days 00:00:19.575853,0.7123738038749523,0.8170784332632994,lossguide,0.016019568611465234,56.0,5.0,20.0,1.1627201204016835,0.7047070324513158,4.011004684072123,0.7427013306774357,319,,COMPLETE
7,2.9032840347896522,2026-06-25 00:42:35.112479,2026-06-25 00:43:07.925314,0 days 00:00:32.812835,0.9085081386743783,0.6296178606936361,depthwise,0.0050834018700114374,18.0,9.0,10.0,0.4117599592262879,1.7923927961485087,0.5794337107196961,0.8916028672163949,1000,,COMPLETE
8,2.8982655355411504,2026-06-25 00:43:07.934246,2026-06-25 00:43:28.203921,0 days 00:00:20.269675,0.9548850970305306,0.7888859700647797,depthwise,0.012693089228250284,55.0,5.0,85.0,0.49979438035802604,0.5980592702669147,3.566252611636253,0.8550229885420852,380,,COMPLETE
9,2.902295457602732,2026-06-25 00:43:28.212897,2026-06-25 00:43:43.361288,0 days 00:00:15.148391,0.6125716742746937,0.8545641645055122,depthwise,0.02393652463662192,22.0,6.0,308.0,0.0012417226051008223,1.5718484697835258,2.542902598754398,0.6431565707973218,206,,COMPLETE
10,2.9045677266419236,2026-06-25 00:43:43.371540,2026-06-25 00:43:50.101877,0 days 00:00:06.730337,0.7785521584210519,0.9630659181130071,lossguide,0.08651476814006658,40.0,7.0,9.0,0.038946887834449,4.7988577526525065,2.5700768651765165,0.9729161367647149,80,,COMPLETE
