number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.19055911680911675,2026-06-24 15:55:50.097563,2026-06-24 15:55:51.275481,0 days 00:00:01.177918,,,,,,,,,,,,,,100,{},COMPLETE
1,0.19089387464387464,2026-06-24 15:55:51.291712,2026-06-24 15:55:52.899062,0 days 00:00:01.607350,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,280,,COMPLETE
2,0.20023860398860394,2026-06-24 15:55:52.907590,2026-06-24 15:55:54.045310,0 days 00:00:01.137720,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,465,,COMPLETE
3,0.18784188034188043,2026-06-24 15:55:54.054533,2026-06-24 15:55:55.963183,0 days 00:00:01.908650,Plain,Bernoulli,0.9271351657620417,4.0,Depthwise,0.06077686426194464,1.0,0.011996621453406362,254.0,2.0,0.15869086642715013,36.0,0.8099085529881075,388,,COMPLETE
4,0.19843304843304843,2026-06-24 15:55:55.976396,2026-06-24 15:55:56.807525,0 days 00:00:00.831129,Plain,Bernoulli,0.9526349539768235,4.0,SymmetricTree,0.011702088154220882,1.0,0.08580222514877409,254.0,5.0,0.10975998502129433,27.0,0.9896896099223678,189,,COMPLETE
5,0.18449786324786321,2026-06-24 15:55:56.817027,2026-06-24 15:56:01.054794,0 days 00:00:04.237767,Plain,Bernoulli,0.877728168328829,6.0,Depthwise,3.597899951374983,9.0,0.010855517271883068,254.0,4.0,1.128232550122133,86.0,0.8987566853061946,192,,COMPLETE
6,0.20576923076923082,2026-06-24 15:56:01.070246,2026-06-24 15:56:02.883175,0 days 00:00:01.812929,Plain,Bernoulli,0.9083015934534223,5.0,SymmetricTree,0.001883913511943895,11.0,0.07913270952323785,254.0,4.0,0.21399549030176218,19.0,0.7265477506155759,211,,COMPLETE
7,0.19265669515669515,2026-06-24 15:56:02.892772,2026-06-24 15:56:13.573697,0 days 00:00:10.680925,Plain,Bernoulli,0.8798073522301258,7.0,Depthwise,0.00010615690854925657,10.0,0.007626348515257587,254.0,5.0,0.7200770311577639,47.0,0.9406590942262119,291,,COMPLETE
8,0.182724358974359,2026-06-24 15:56:13.584194,2026-06-24 15:56:22.825080,0 days 00:00:09.240886,Plain,Bernoulli,0.8996347037278973,7.0,Depthwise,0.00019891099118865958,2.0,0.006241720498669827,254.0,4.0,0.7212460519889856,17.0,0.8075397185632818,252,,COMPLETE
9,0.1942307692307691,2026-06-24 15:56:22.839569,2026-06-24 15:56:31.635192,0 days 00:00:08.795623,Plain,Bernoulli,0.9341915796354244,7.0,Depthwise,0.4195190175255899,3.0,0.07132805718188966,254.0,2.0,0.318293122389662,29.0,0.8416644775485848,294,,COMPLETE
10,0.19639245014245021,2026-06-24 15:56:31.645582,2026-06-24 15:56:48.436001,0 days 00:00:16.790419,Plain,Bernoulli,0.9942230638674576,8.0,Depthwise,0.0025843128549611844,4.0,0.030271331966456122,254.0,3.0,1.3207438549980748,8.0,0.701799154886745,476,,COMPLETE
11,0.18531339031339034,2026-06-24 15:56:48.448197,2026-06-24 15:56:54.531697,0 days 00:00:06.083500,Plain,Bernoulli,0.8590619822699883,6.0,Depthwise,2.4898729835966105,5.0,0.005160968868344048,254.0,4.0,1.2655561354454108,99.0,0.8633100588308208,276,,COMPLETE
12,0.18158831908831907,2026-06-24 15:56:54.540156,2026-06-24 15:57:03.815545,0 days 00:00:09.275389,Plain,Bernoulli,0.898227943447388,6.0,Depthwise,3.8935651542805925,20.0,0.012940395513776229,254.0,4.0,0.9638906978134099,99.0,0.772242381250273,649,,COMPLETE
13,0.19003205128205125,2026-06-24 15:57:03.828207,2026-06-24 15:57:13.467797,0 days 00:00:09.639590,Plain,Bernoulli,0.9101433954523066,7.0,Depthwise,0.18075785131930827,18.0,0.02331769225743145,254.0,3.0,0.43921962859310926,8.0,0.7761169251151101,245,,COMPLETE
14,0.1838960113960113,2026-06-24 15:57:13.480648,2026-06-24 15:57:18.465975,0 days 00:00:04.985327,Plain,Bernoulli,0.9586094179074188,6.0,Depthwise,0.0013665263921221252,1.0,0.005751144305360923,254.0,4.0,0.9305296977163441,59.0,0.7716901036124854,224,,COMPLETE
15,0.18430911680911677,2026-06-24 15:57:18.475893,2026-06-24 15:57:35.325217,0 days 00:00:16.849324,Plain,Bernoulli,0.8507110179479633,8.0,Depthwise,0.7757959394658933,2.0,0.008414825237112877,254.0,3.0,0.7911095647346524,13.0,0.7701675832449931,305,,COMPLETE
16,0.19445868945868938,2026-06-24 15:57:35.334176,2026-06-24 15:57:39.091465,0 days 00:00:03.757289,Plain,Bernoulli,0.914881433984619,5.0,Depthwise,0.0004794338440344329,6.0,0.026671478257729787,254.0,5.0,0.43171887056318564,65.0,0.8166307584359158,278,,COMPLETE
17,0.190673076923077,2026-06-24 15:57:39.102987,2026-06-24 15:57:48.905470,0 days 00:00:09.802483,Plain,Bernoulli,0.8919997094316447,7.0,Depthwise,0.008312831780675108,2.0,0.017227554434242887,254.0,4.0,0.5859383891020135,12.0,0.7525255121737926,273,,COMPLETE
18,0.20116096866096855,2026-06-24 15:57:48.914560,2026-06-24 15:57:52.946492,0 days 00:00:04.031932,Plain,Bernoulli,0.9470211998528004,5.0,Depthwise,0.09578245059864886,20.0,0.040964350810976005,254.0,3.0,0.3103039908403339,26.0,0.8084308011932392,249,,COMPLETE
19,0.18422720797720804,2026-06-24 15:57:52.955333,2026-06-24 15:57:55.266044,0 days 00:00:02.310711,Plain,Bernoulli,0.9892154302349309,6.0,SymmetricTree,0.8719578110698722,1.0,0.008144309940193327,254.0,5.0,1.0101970844260741,20.0,0.8558866315111868,375,,COMPLETE
20,0.18407763532763532,2026-06-24 15:57:55.274524,2026-06-24 15:58:13.755506,0 days 00:00:18.480982,Plain,Bernoulli,0.896432278371712,8.0,Depthwise,0.009047230608193669,7.0,0.012279224833824346,254.0,4.0,0.8769111197192543,73.0,0.8800271389666965,292,,COMPLETE
21,0.18430911680911677,2026-06-24 15:58:13.766963,2026-06-24 15:58:19.779036,0 days 00:00:06.012073,Plain,Bernoulli,0.9765036961773045,6.0,Depthwise,0.001016734327592685,1.0,0.0059656164314314765,254.0,4.0,1.431612154278977,55.0,0.7853738256431316,283,,COMPLETE
22,0.18114316239316242,2026-06-24 15:58:19.788210,2026-06-24 15:58:26.529111,0 days 00:00:06.740901,Plain,Bernoulli,0.9635972149215041,6.0,Depthwise,0.0003552364471797318,1.0,0.00654076340363262,254.0,4.0,0.9434013415891885,100.0,0.7407454791765651,405,,COMPLETE
23,0.17953703703703716,2026-06-24 15:58:26.543383,2026-06-24 15:58:35.667289,0 days 00:00:09.123906,Plain,Bernoulli,0.9727784334069313,7.0,Depthwise,0.00022214889870419735,2.0,0.0071592645266338045,254.0,3.0,0.6003370253895982,96.0,0.738250436293813,289,,COMPLETE
24,0.17787393162393172,2026-06-24 15:58:35.680710,2026-06-24 15:58:40.921741,0 days 00:00:05.241031,Plain,Bernoulli,0.9710697278043372,5.0,Depthwise,0.00043880459314909554,3.0,0.009146571702405395,254.0,3.0,0.5131143705149895,98.0,0.7387425606944165,561,,COMPLETE
25,0.18631410256410263,2026-06-24 15:58:40.934165,2026-06-24 15:58:44.660243,0 days 00:00:03.726078,Plain,Bernoulli,0.9704945954526867,5.0,Depthwise,0.0004805755520488868,3.0,0.009464431959846385,254.0,3.0,0.3386732350756154,79.0,0.7349585577220541,259,,COMPLETE
