number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_grow_policy,params_learning_rate,params_max_cat_to_onehot,params_max_depth,params_max_leaves,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.2810493349386538,2026-06-24 12:33:47.643298,2026-06-24 12:33:48.274118,0 days 00:00:00.630820,,,,,,,,,,,,6,{},COMPLETE
1,0.2754450464396284,2026-06-24 12:33:48.289025,2026-06-24 12:33:51.795111,0 days 00:00:03.506086,0.6624074561769746,0.662397808134481,lossguide,0.015355286838886862,8.0,10.0,884.0,0.5100627805979911,0.29051225247978046,4.330894111260099,0.8394633936788146,105,,COMPLETE
2,0.2665226178190574,2026-06-24 12:33:51.808974,2026-06-24 12:33:52.324625,0 days 00:00:00.515651,0.7216968971838151,0.8099025726528951,depthwise,0.060534484680010825,16.0,4.0,45.0,0.004705059281907645,2.1597818987087147,1.4562165780761898,0.6733618039413735,14,,COMPLETE
3,0.27715069946107107,2026-06-24 12:33:52.338536,2026-06-24 12:33:54.890847,0 days 00:00:02.552311,0.836965827544817,0.6185801650879991,lossguide,0.019603369861210685,92.0,8.0,399.0,0.005477562363971304,3.037763505022002,0.8527035660240889,0.8056937753654446,88,,COMPLETE
4,0.27023492145396166,2026-06-24 12:33:54.906183,2026-06-24 12:33:56.129359,0 days 00:00:01.223176,0.6488152939379115,0.798070764044508,lossguide,0.012453219846912198,17.0,4.0,97.0,0.33959199243313637,0.17203916672398045,4.546611078353703,0.7760609974958406,83,,COMPLETE
5,0.25582287008370597,2026-06-24 12:33:56.139629,2026-06-24 12:33:57.254760,0 days 00:00:01.115131,0.9757995766256756,0.9579309401710595,lossguide,0.025719142025384646,8.0,4.0,37.0,3.8589082671053854,2.989540104057545,4.609378987692081,0.9100531293444458,84,,COMPLETE
6,0.274599386538241,2026-06-24 12:33:57.269832,2026-06-24 12:33:58.968189,0 days 00:00:01.698357,0.7123738038749523,0.8170784332632994,lossguide,0.016019568611465234,56.0,5.0,20.0,1.1627201204016835,0.7047070324513158,4.011004684072123,0.7427013306774357,93,,COMPLETE
7,0.2554466230936818,2026-06-24 12:33:58.978958,2026-06-24 12:33:59.568497,0 days 00:00:00.589539,0.9085081386743783,0.6296178606936361,depthwise,0.0050834018700114374,18.0,9.0,10.0,0.4117599592262879,1.7923927961485087,0.5794337107196961,0.8916028672163949,15,,COMPLETE
8,0.26827843710583654,2026-06-24 12:33:59.583366,2026-06-24 12:34:01.106753,0 days 00:00:01.523387,0.9548850970305306,0.7888859700647797,depthwise,0.012693089228250284,55.0,5.0,85.0,0.49979438035802604,0.5980592702669147,3.566252611636253,0.8550229885420852,132,,COMPLETE
9,0.27349572870083705,2026-06-24 12:34:01.117535,2026-06-24 12:34:02.059351,0 days 00:00:00.941816,0.6125716742746937,0.8545641645055122,depthwise,0.02393652463662192,22.0,6.0,308.0,0.0012417226051008223,1.5718484697835258,2.542902598754398,0.6431565707973218,25,,COMPLETE
10,0.25348297213622295,2026-06-24 12:34:02.069686,2026-06-24 12:34:03.698935,0 days 00:00:01.629249,0.8560354009870226,0.9630659181130071,depthwise,0.005461221300406469,31.0,8.0,9.0,0.05431856977726699,4.7988577526525065,0.08014213586217389,0.9729161367647149,236,,COMPLETE
11,0.25735652448113744,2026-06-24 12:34:03.712452,2026-06-24 12:34:04.938335,0 days 00:00:01.225883,0.8604403422367111,0.9948287137979106,depthwise,0.005069951339171067,30.0,8.0,8.0,0.05586343102297563,4.988871208010952,0.0306939027552674,0.9961886649016544,146,,COMPLETE
12,0.2585963478958835,2026-06-24 12:34:04.950581,2026-06-24 12:34:06.564496,0 days 00:00:01.613915,0.8628701529743136,0.7045949721612217,depthwise,0.005306937187270616,32.0,9.0,9.0,0.08581678359617521,4.89823967240777,0.011763839418585165,0.9862778301767895,236,,COMPLETE
13,0.26621445361770446,2026-06-24 12:34:06.574626,2026-06-24 12:34:08.373266,0 days 00:00:01.798640,0.9116501695023868,0.9075371320574587,depthwise,0.008005520859936298,15.0,7.0,17.0,0.05090057180402597,4.003224083058355,1.1873409762225242,0.9194048110420816,160,,COMPLETE
14,0.26781260749914004,2026-06-24 12:34:08.382857,2026-06-24 12:34:10.454553,0 days 00:00:02.071696,0.8124696534041054,0.7261004748874872,depthwise,0.007270017686274479,34.0,10.0,17.0,0.13925071458840985,3.879567303636726,1.9763993766321086,0.9236438116020649,215,,COMPLETE
15,0.2524939800481596,2026-06-24 12:34:10.466955,2026-06-24 12:34:10.892047,0 days 00:00:00.425092,0.7932545670238351,0.600903370538949,depthwise,0.008744881970722155,23.0,7.0,8.0,0.010111018333284824,1.7078163196679688,0.6275008089357547,0.9362148766913247,11,,COMPLETE
16,0.2711737472766884,2026-06-24 12:34:10.905723,2026-06-24 12:34:13.163259,0 days 00:00:02.257536,0.8042685920345256,0.9006854142405785,depthwise,0.00876496161137947,50.0,6.0,30.0,0.016269636891711393,2.848786004989158,1.91409964320777,0.9609770664791568,190,,COMPLETE
17,0.2705789187019838,2026-06-24 12:34:13.172976,2026-06-24 12:34:14.288205,0 days 00:00:01.115229,0.7616287146723625,0.7337967250773343,depthwise,0.0356863977250977,11.0,7.0,13.0,0.013138081626891437,4.047028676705664,0.5446245342708195,0.9518397905115925,104,,COMPLETE
