number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.012733842674329865,2026-06-24 20:25:16.808881,2026-06-24 20:25:35.870928,0 days 00:00:19.062047,,,,,,,,,,,,,,100,{},COMPLETE
1,0.008312628875739136,2026-06-24 20:25:35.897001,2026-06-24 20:26:36.911425,0 days 00:01:01.014424,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,1000,,COMPLETE
2,0.00604557024364516,2026-06-24 20:26:36.925263,2026-06-24 20:27:23.484926,0 days 00:00:46.559663,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,1000,,COMPLETE
3,0.008280159470853254,2026-06-24 20:27:23.499744,2026-06-24 20:28:55.760059,0 days 00:01:32.260315,Plain,Bernoulli,0.9271351657620417,4.0,Depthwise,0.06077686426194464,1.0,0.011996621453406362,254.0,2.0,0.15869086642715013,36.0,0.8099085529881075,1000,,COMPLETE
4,0.0060858759677894225,2026-06-24 20:28:55.770930,2026-06-24 20:29:42.843855,0 days 00:00:47.072925,Plain,Bernoulli,0.9526349539768235,4.0,SymmetricTree,0.011702088154220882,1.0,0.08580222514877409,254.0,5.0,0.10975998502129433,27.0,0.9896896099223678,1000,,COMPLETE
5,0.0059545516755774575,2026-06-24 20:29:42.854450,2026-06-24 20:32:51.941717,0 days 00:03:09.087267,Plain,Bernoulli,0.877728168328829,6.0,Depthwise,3.597899951374983,9.0,0.010855517271883068,254.0,4.0,1.128232550122133,86.0,0.8987566853061946,1000,,COMPLETE
6,0.005982438511453081,2026-06-24 20:32:51.955927,2026-06-24 20:33:55.050681,0 days 00:01:03.094754,Plain,Bernoulli,0.9083015934534223,5.0,SymmetricTree,0.001883913511943895,11.0,0.07913270952323785,254.0,4.0,0.21399549030176218,19.0,0.7265477506155759,1000,,COMPLETE
7,0.006222113748893698,2026-06-24 20:33:55.060134,2026-06-24 20:37:43.892563,0 days 00:03:48.832429,Plain,Bernoulli,0.8798073522301258,7.0,Depthwise,0.00010615690854925657,10.0,0.007626348515257587,254.0,5.0,0.7200770311577639,47.0,0.9406590942262119,1000,,COMPLETE
8,0.006371052279694478,2026-06-24 20:37:43.902865,2026-06-24 20:41:23.213267,0 days 00:03:39.310402,Plain,Bernoulli,0.8996347037278973,7.0,Depthwise,0.00019891099118865958,2.0,0.006241720498669827,254.0,4.0,0.7212460519889856,17.0,0.8075397185632818,1000,,COMPLETE
9,0.005381515429844774,2026-06-24 20:41:23.223451,2026-06-24 20:44:04.947462,0 days 00:02:41.724011,Plain,Bernoulli,0.9341915796354244,7.0,Depthwise,0.4195190175255899,3.0,0.07132805718188966,254.0,2.0,0.318293122389662,29.0,0.8416644775485848,992,,COMPLETE
