number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_bootstrap_type,params_colsample_bylevel,params_depth,params_grow_policy,params_l2_leaf_reg,params_leaf_estimation_iterations,params_learning_rate,params_max_bin,params_max_ctr_complexity,params_model_size_reg,params_one_hot_max_size,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.2049690018315018,2026-06-25 01:51:31.277768,2026-06-25 01:51:33.051934,0 days 00:00:01.774166,,,,,,,,,,,,,,100,{},COMPLETE
1,0.20293819143394842,2026-06-25 01:51:33.068334,2026-06-25 01:51:40.978952,0 days 00:00:07.910618,Plain,Bernoulli,0.8733991780504303,4.0,SymmetricTree,0.00018747059221802545,12.0,0.015355286838886862,254.0,2.0,0.6803900745073703,36.0,0.9852142919229748,755,,COMPLETE
2,0.20532695458211514,2026-06-25 01:51:40.993824,2026-06-25 01:51:43.374601,0 days 00:00:02.380777,Plain,Bernoulli,0.8956363364439306,4.0,SymmetricTree,0.02922905212920092,2.0,0.09138013915892866,254.0,2.0,0.5243180891902851,16.0,0.9497327922401265,366,,COMPLETE
3,0.2025654791309608,2026-06-25 01:51:43.384513,2026-06-25 01:51:54.487249,0 days 00:00:11.102736,Plain,Bernoulli,0.9271351657620417,4.0,Depthwise,0.06077686426194464,1.0,0.011996621453406362,254.0,2.0,0.15869086642715013,36.0,0.8099085529881075,1000,,COMPLETE
4,0.20486540519877683,2026-06-25 01:51:54.503630,2026-06-25 01:51:56.551457,0 days 00:00:02.047827,Plain,Bernoulli,0.9526349539768235,4.0,SymmetricTree,0.011702088154220882,1.0,0.08580222514877409,254.0,5.0,0.10975998502129433,27.0,0.9896896099223678,289,,COMPLETE
5,0.20182332350371346,2026-06-25 01:51:56.561108,2026-06-25 01:52:14.871202,0 days 00:00:18.310094,Plain,Bernoulli,0.877728168328829,6.0,Depthwise,3.597899951374983,9.0,0.010855517271883068,254.0,4.0,1.128232550122133,86.0,0.8987566853061946,848,,COMPLETE
6,0.20983411424202703,2026-06-25 01:52:14.885680,2026-06-25 01:52:18.019236,0 days 00:00:03.133556,Plain,Bernoulli,0.9083015934534223,5.0,SymmetricTree,0.001883913511943895,11.0,0.07913270952323785,254.0,4.0,0.21399549030176218,19.0,0.7265477506155759,285,,COMPLETE
7,0.20433117627785058,2026-06-25 01:52:18.030022,2026-06-25 01:52:38.776540,0 days 00:00:20.746518,Plain,Bernoulli,0.8798073522301258,7.0,Depthwise,0.00010615690854925657,10.0,0.007626348515257587,254.0,5.0,0.7200770311577639,47.0,0.9406590942262119,786,,COMPLETE
8,0.201298767936956,2026-06-25 01:52:38.786908,2026-06-25 01:53:10.439497,0 days 00:00:31.652589,Plain,Bernoulli,0.8996347037278973,7.0,Depthwise,0.00019891099118865958,2.0,0.006241720498669827,254.0,4.0,0.7212460519889856,17.0,0.8075397185632818,1000,,COMPLETE
9,0.2110492737003058,2026-06-25 01:53:10.452280,2026-06-25 01:53:19.005170,0 days 00:00:08.552890,Plain,Bernoulli,0.9341915796354244,7.0,Depthwise,0.4195190175255899,3.0,0.07132805718188966,254.0,2.0,0.318293122389662,29.0,0.8416644775485848,250,,COMPLETE
10,0.20396266886782943,2026-06-25 01:53:19.014436,2026-06-25 01:53:34.655896,0 days 00:00:15.641460,Plain,Bernoulli,0.9942230638674576,8.0,Depthwise,0.0025843128549611844,4.0,0.030271331966456122,254.0,3.0,1.3207438549980748,8.0,0.701799154886745,371,,COMPLETE
11,0.20182678907483942,2026-06-25 01:53:34.666355,2026-06-25 01:54:03.451529,0 days 00:00:28.785174,Plain,Bernoulli,0.8590619822699883,6.0,Depthwise,2.4898729835966105,5.0,0.005160968868344048,254.0,4.0,1.2655561354454108,99.0,0.8633100588308208,1000,,COMPLETE
12,0.2017788348119769,2026-06-25 01:54:03.460721,2026-06-25 01:54:23.524048,0 days 00:00:20.063327,Plain,Bernoulli,0.898227943447388,6.0,Depthwise,3.8935651542805925,20.0,0.012940395513776229,254.0,4.0,0.9638906978134099,99.0,0.772242381250273,800,,COMPLETE
13,0.20367642193433477,2026-06-25 01:54:23.534404,2026-06-25 01:54:38.093885,0 days 00:00:14.559481,Plain,Bernoulli,0.9101433954523066,7.0,Depthwise,0.18075785131930827,18.0,0.02331769225743145,254.0,3.0,0.43921962859310926,8.0,0.7761169251151101,408,,COMPLETE
14,0.20129650292368184,2026-06-25 01:54:38.105637,2026-06-25 01:55:06.235923,0 days 00:00:28.130286,Plain,Bernoulli,0.9586094179074188,6.0,Depthwise,0.0013665263921221252,1.0,0.005751144305360923,254.0,4.0,0.9305296977163441,59.0,0.7716901036124854,1000,,COMPLETE
15,0.20116548417179148,2026-06-25 01:55:06.249743,2026-06-25 01:55:57.362639,0 days 00:00:51.112896,Plain,Bernoulli,0.9712093420150263,8.0,Depthwise,0.0007179221628595206,1.0,0.005671235566369402,254.0,3.0,0.7876328201723293,60.0,0.7598834713502671,1000,,COMPLETE
16,0.20149674824411068,2026-06-25 01:55:57.378379,2026-06-25 01:56:41.115821,0 days 00:00:43.737442,Plain,Bernoulli,0.9765092657376038,8.0,Depthwise,0.0011406775978449533,1.0,0.007970465982615915,254.0,3.0,0.4275815995050877,64.0,0.7568923241846972,1000,,COMPLETE
17,0.20209420430486957,2026-06-25 01:56:41.126106,2026-06-25 01:57:01.769580,0 days 00:00:20.643474,Plain,Bernoulli,0.960134032840154,5.0,Depthwise,0.0005753477274772462,1.0,0.005542932342494218,254.0,3.0,0.9181904270758328,64.0,0.7417905151559928,1000,,COMPLETE
18,0.20233274565648407,2026-06-25 01:57:01.779482,2026-06-25 01:57:33.670610,0 days 00:00:31.891128,Plain,Bernoulli,0.99869157942154,8.0,Depthwise,0.006564622731503097,2.0,0.00873523527827101,254.0,3.0,1.4925831725268843,58.0,0.7997363559312155,759,,COMPLETE
19,0.2019669939005948,2026-06-25 01:57:33.682197,2026-06-25 01:57:40.195894,0 days 00:00:06.513697,Plain,Bernoulli,0.9717616198679003,5.0,SymmetricTree,0.000645450017258281,1.0,0.018915137025867522,254.0,5.0,0.309180351793855,46.0,0.7010241717949015,935,,COMPLETE
20,0.20456192870585077,2026-06-25 01:57:40.207015,2026-06-25 01:57:48.525918,0 days 00:00:08.318903,Plain,Bernoulli,0.9460579516598463,6.0,Depthwise,0.0047629786576038,1.0,0.04479359316524599,254.0,4.0,0.5953836377154457,73.0,0.8503553015437598,334,,COMPLETE
21,0.20189078074066613,2026-06-25 01:57:48.535604,2026-06-25 01:58:16.665045,0 days 00:00:28.129441,Plain,Bernoulli,0.9720352720196369,7.0,Depthwise,0.0003224236598291268,2.0,0.0063952900861247945,254.0,4.0,0.825822409313682,11.0,0.81400530788743,913,,COMPLETE
22,0.20139788075074783,2026-06-25 01:58:16.675449,2026-06-25 01:58:59.072654,0 days 00:00:42.397205,Plain,Bernoulli,0.933511905541468,8.0,Depthwise,0.0003193550496191873,2.0,0.006771283347085374,254.0,4.0,0.9866802523106314,19.0,0.7835511988922192,876,,COMPLETE
