number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_grow_policy,params_learning_rate,params_max_cat_to_onehot,params_max_depth,params_max_leaves,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_optimal_trees,system_attrs_fixed_params,state
0,0.07634497560643348,2026-06-25 02:04:24.609931,2026-06-25 02:04:38.775899,0 days 00:00:14.165968,,,,,,,,,,,,25,{},COMPLETE
1,0.07441314777700397,2026-06-25 02:04:38.793175,2026-06-25 02:08:40.953769,0 days 00:04:02.160594,0.6624074561769746,0.662397808134481,lossguide,0.015355286838886862,8.0,10.0,884.0,0.5100627805979911,0.29051225247978046,4.330894111260099,0.8394633936788146,474,,COMPLETE
2,0.06510121769467332,2026-06-25 02:08:40.967266,2026-06-25 02:09:15.694923,0 days 00:00:34.727657,0.7216968971838151,0.8099025726528951,depthwise,0.060534484680010825,16.0,4.0,45.0,0.004705059281907645,2.1597818987087147,1.4562165780761898,0.6733618039413735,325,,COMPLETE
3,0.06490382415266775,2026-06-25 02:09:15.707268,2026-06-25 02:12:45.461865,0 days 00:03:29.754597,0.836965827544817,0.6185801650879991,lossguide,0.019603369861210685,92.0,8.0,399.0,0.005477562363971304,3.037763505022002,0.8527035660240889,0.8056937753654446,507,,COMPLETE
4,0.08175765679076469,2026-06-25 02:12:45.475241,2026-06-25 02:14:15.756280,0 days 00:01:30.281039,0.6488152939379115,0.798070764044508,lossguide,0.012453219846912198,17.0,4.0,97.0,0.33959199243313637,0.17203916672398045,4.546611078353703,0.7760609974958406,779,,COMPLETE
5,0.06512099968411993,2026-06-25 02:14:15.765935,2026-06-25 02:15:32.169835,0 days 00:01:16.403900,0.9757995766256756,0.9579309401710595,lossguide,0.025719142025384646,8.0,4.0,37.0,3.8589082671053854,2.989540104057545,4.609378987692081,0.9100531293444458,809,,COMPLETE
6,0.06880954334955111,2026-06-25 02:15:32.179056,2026-06-25 02:17:18.886046,0 days 00:01:46.706990,0.7123738038749523,0.8170784332632994,lossguide,0.016019568611465234,56.0,5.0,20.0,1.1627201204016835,0.7047070324513158,4.011004684072123,0.7427013306774357,1000,,COMPLETE
7,0.08101956477038148,2026-06-25 02:17:18.894563,2026-06-25 02:18:44.057641,0 days 00:01:25.163078,0.9085081386743783,0.6296178606936361,depthwise,0.0050834018700114374,18.0,9.0,10.0,0.4117599592262879,1.7923927961485087,0.5794337107196961,0.8916028672163949,1000,,COMPLETE
8,0.07263817762387173,2026-06-25 02:18:44.068015,2026-06-25 02:20:35.518560,0 days 00:01:51.450545,0.9548850970305306,0.7888859700647797,depthwise,0.012693089228250284,55.0,5.0,85.0,0.49979438035802604,0.5980592702669147,3.566252611636253,0.8550229885420852,1000,,COMPLETE
9,0.06512181486390109,2026-06-25 02:20:35.527915,2026-06-25 02:21:51.299425,0 days 00:01:15.771510,0.6125716742746937,0.8545641645055122,depthwise,0.02393652463662192,22.0,6.0,308.0,0.0012417226051008223,1.5718484697835258,2.542902598754398,0.6431565707973218,540,,COMPLETE
10,0.06537571926146864,2026-06-25 02:21:51.308002,2026-06-25 02:23:02.368452,0 days 00:01:11.060450,0.8383148270515275,0.9630659181130071,lossguide,0.08675823913417954,99.0,8.0,968.0,0.038946887834449,4.7988577526525065,0.08173818767886609,0.9729161367647149,121,,COMPLETE
11,0.06514935644329495,2026-06-25 02:23:02.377721,2026-06-25 02:23:32.276297,0 days 00:00:29.898576,0.7746248333280521,0.7313127643705745,depthwise,0.08501524685764598,36.0,7.0,223.0,0.003878180358100527,3.1483061821907277,1.4282053211721337,0.6271281071050484,113,,COMPLETE
12,0.06466504912633367,2026-06-25 02:23:32.287295,2026-06-25 02:24:13.867851,0 days 00:00:41.580556,0.8068005390606677,0.6908556046603515,depthwise,0.050457787252396434,92.0,6.0,315.0,0.014013362775185544,2.9467291179293738,1.611835808408752,0.7205035579806001,249,,COMPLETE
13,0.06476494069557778,2026-06-25 02:24:13.881178,2026-06-25 02:25:06.030466,0 days 00:00:52.149288,0.8451298175682227,0.6825897269979835,depthwise,0.04103243381636614,96.0,7.0,342.0,0.02452482612044333,3.775769878446818,1.6717470023119254,0.732365136722726,275,,COMPLETE
14,0.06478325850996314,2026-06-25 02:25:06.040023,2026-06-25 02:25:49.816730,0 days 00:00:43.776707,0.8524022468206217,0.6993880997534738,depthwise,0.0437519493631013,63.0,6.0,176.0,0.04355412447321977,4.273714865719011,2.4632184466245146,0.7121073566938928,275,,COMPLETE
